id,name,type,state,total_shootings
1421,Eagan Police Department,local_police,MN,2
614,Eagar Police Department,local_police,AZ,3
9694,Eagle County Sheriff's Office,sheriff,CO,1
926,Early County Sheriff's Office,sheriff,GA,1
3601,Easley Police Department,local_police,SC,4
3350,East Alton Police Department,local_police,IL,1
818,East Baton Rouge Parish Sheriff's Office,sheriff,LA,10
2618,East Cleveland Police Department,local_police,OH,3
2461,East Feliciana Parish Sheriff's Office,sheriff,LA,4
9770,East Grand Forks Police Department,local_police,MN,1
2569,East Hartford Police Department,local_police,CT,1
3277,East Jefferson Levee Police Department,state_other,LA,1
9804,East Moline Police Department,local_police,IL,1
9875,Easton Police Department,local_police,MA,1
3016,East Peoria Police Department,local_police,IL,1
2217,East Pittsburgh Police Department,local_police,PA,1
1524,East Point Police Department,local_police,GA,1
1417,East Ridge Police Department,local_police,TN,1
1438,East Wenatchee Police Department,local_police,WA,1
352,Eaton County Sheriff's Department,sheriff,MI,5
1209,Eau Claire County Sheriff's Department,sheriff,WI,3
3126,Eau Claire Police Department,local_police,WI,4
852,Ector County Sheriff's Office,sheriff,TX,6
759,Eddy County Sheriff's Office,sheriff,NM,3
399,Edgecombe County Sheriff's Department,sheriff,NC,2
2017,Edgewater Police Department,local_police,FL,2
635,Edinburg Police Department,local_police,TX,4
3414,Edison Township Police Department,local_police,NJ,1
520,Edmond Police Department,local_police,OK,3
3433,Edmonds Police Department,local_police,WA,1
1872,Edon Police Department,local_police,OH,1
1956,Edwards Police Department,local_police,MS,1
919,Effingham County Sheriff's Office,sheriff,GA,3
10028,Elbert County Sheriff's Office,sheriff,CO,1
1030,El Cajon Police Department,local_police,CA,4
2667,El Centro Police Department,local_police,CA,3
10006,El Dorado County Sheriff's Office,sheriff,CA,1
2104,Elgin Police Department,local_police,IL,1
10065,Elizabeth City Police Department,local_police,NC,1
10066,Elizabeth Police Department,local_police,NJ,1
1118,Elizabethton Police Department,local_police,TN,3
1,Elizabethtown Police Department,local_police,KY,4
1580,Elk City Police Department,local_police,OK,3
2163,Elk Grove Police Department,local_police,CA,2
10083,Elk Grove Village Police Department,local_police,IL,1
1551,Elkhart Police Department,local_police,IN,4
1638,Elkhorn Police Department,local_police,WI,1
1031,Elkins Police Department,local_police,WV,1
2025,Elko County Sheriff's Department,sheriff,NV,1
10108,Elko Police Department,local_police,NV,1
2591,Elkton Police Department,local_police,KY,1
1497,Elkton Police Department,local_police,MD,2
1411,Ellis County Sheriff's Office,sheriff,KS,1
1875,El Mirage Police Department,local_police,AZ,3
1927,Elmira Police Department,local_police,NY,3
825,El Monte Police Department,local_police,CA,6
1394,Elmore County Sheriff's Department,sheriff,ID,3
2374,Elmore County Sheriff's Office,sheriff,AL,3
2918,Elmwood Place Police Department,local_police,OH,1
2788,El Paso County Sheriff's Department,sheriff,TX,5
1495,El Paso County Sheriff's Office,sheriff,CO,9
10018,El Paso Independent School District Police Department,local_other,TX,1
110,El Paso Police Department,local_police,TX,20
1617,El Segundo Police Department,local_police,CA,1
697,Elsmere Police Department,local_police,KY,1
2520,Elyria Police Department,local_police,OH,1
857,Emerson Police Department,local_police,GA,1
2659,Emery County Sheriff's Office,sheriff,UT,1
307,Emeryville Police Department,local_police,CA,1
289,England Police Department,local_police,AR,1
1679,Englewood Police Department,local_police,CO,6
3564,Englewood Police Department,local_police,NJ,1
1640,Englewood Police Department,local_police,OH,1
10252,English Police Department,local_police,IN,1
2302,Enid Police Department,local_police,OK,1
1436,Ennis Police Department,local_police,TX,1
10263,Enterprise Police Department,local_police,MS,1
1926,Erie Police Department,local_police,PA,1
10304,Erwin Police Department,local_police,TN,1
2498,Escalon Police Department,local_police,CA,1
1080,Escambia County Sheriff's Office,sheriff,FL,12
1687,Escondido Police Department,local_police,CA,6
3259,Esmeralda County Sheriff's Office,sheriff,NV,1
3138,Espanola Police Department,local_police,NM,2
1852,Essex County Sheriff's Department,sheriff,NJ,1
3616,Etowah County Sheriff's Office,sheriff,AL,1
1688,Euclid Police Department,local_police,OH,1
1289,Eufaula Police Department,local_police,AL,1
14,Eugene Police Department,local_police,OR,5
1142,Euless Police Department,local_police,TX,2
3329,Eureka County Sheriff's Department,sheriff,NV,1
2872,Eureka Police Department,local_police,CA,2
10373,Eureka Springs Police Department,local_police,AR,1
2239,Eustis Police Department,local_police,FL,1
3538,Eutawville Police Department,local_police,SC,1
1800,Evangeline Parish Sheriff's Office,sheriff,LA,1
2801,Evans County Sheriff's Department,sheriff,GA,3
473,Evans Police Department,local_police,CO,3
3061,Evanston Police Department,local_police,IL,1
1172,Evansville Police Department,local_police,IN,15
1709,Everest Metropolitan Police Department,local_police,WI,2
1233,Everett Police Department,local_police,MA,2
1869,Everett Police Department,local_police,WA,4
3630,Excelsior Springs Police Department,local_police,MO,1
3058,Fairbanks International Airport Police Department,local_other,AK,1
776,Fairbanks Police Department,local_police,AK,7
1125,Fairborn Police Department,local_police,OH,1
1612,Fairfax County Police Department,local_police,VA,6
1407,Fairfax County Sheriff's Office,sheriff,VA,1
1669,Fairfax Police Department,local_police,OK,1
114,Fairfield Police Department,local_police,CA,4
1330,Fairfield Police Department,local_police,CT,1
2800,Fairfield Police Department,local_police,NJ,1
2221,Fairfield Police Department,local_police,OH,2
2468,Fairfield Police Department,local_police,TX,1
10462,Fairhaven Police Department,local_police,MA,1
10424,Fair Haven Police Department,local_police,VT,1
1930,Fairhope Police Department,local_police,AL,1
2039,Fairmont Police Department,local_police,MN,1
10468,Fairmont Police Department,local_police,NC,1
1897,Fairview Police Department,local_police,TN,2
10497,Fairway Police Department,local_police,KS,1
1948,Fall River Police Department,local_police,MA,2
1871,Fall River Police Department,local_police,RI,1
3207,Falls Township Police Department,local_police,PA,1
3237,Falmouth Police Department,local_police,ME,1
2099,Fargo Police Department,local_police,ND,5
1167,Farmers Branch Police Department,local_police,TX,3
1390,Farmington Hills Police Department,local_police,MI,1
1997,Farmington Police Department,local_police,NM,8
2977,Farmington Police Department,local_police,UT,2
2663,Farmland Police Department,local_police,IN,1
10570,Faulkner County Sheriff's Office,sheriff,AR,1
2284,Fayette County Sheriff's Department,sheriff,OH,2
3004,Fayette County Sheriff's Office,sheriff,GA,2
1256,Fayetteville Police Department,local_police,AR,2
1557,Fayetteville Police Department,local_police,NC,10
2832,Federal Bureau of Investigation,federal,AL,2
3351,Federal Bureau of Investigation,federal,AR,1
2986,Federal Bureau of Investigation,federal,AZ,1
3255,Federal Bureau of Investigation,federal,CA,2
3002,Federal Bureau of Investigation,federal,CT,1
2963,Federal Bureau of Investigation,federal,DE,1
2985,Federal Bureau of Investigation,federal,LA,2
3609,Federal Bureau of Investigation,federal,MA,1
2669,Federal Bureau of Investigation,federal,MD,1
10628,Federal Bureau of Investigation,federal,MN,1
1200,Federal Bureau of Investigation,federal,MO,3
10629,Federal Bureau of Investigation,federal,MS,1
2403,Federal Bureau of Investigation,federal,NC,1
3150,Federal Bureau of Investigation,federal,NJ,1
2385,Federal Bureau of Investigation,federal,NM,2
1991,Federal Bureau of Investigation,federal,NY,2
2421,Federal Bureau of Investigation,federal,OH,3
546,Federal Bureau of Investigation,federal,PA,3
2379,Federal Bureau of Investigation,federal,SD,1
10636,Federal Bureau of Investigation,federal,TN,2
2692,Federal Bureau of Investigation,federal,TX,4
10637,Federal Bureau of Investigation,federal,UT,1
3333,Federal Bureau of Investigation,federal,VA,1
1729,"Federal Bureau of Investigation, GA",federal,GA,1
1796,Federal Heights Police Department,local_police,CO,1
2049,Federal Protective Service,federal,TX,1
1488,Federal Way Police Department,local_police,WA,8
2834,Fentress County Sheriff's Department,sheriff,TN,1
10660,Ferguson Police Department,local_police,MO,1
2825,Fernandina Beach Police Department,local_police,FL,1
3164,Fife Police Department,local_police,WA,1
567,Findlay Police Department,local_police,OH,2
1795,Fishers Police Department,local_police,IN,1
10732,Fitchburg Police Department,local_police,WI,1
1268,Flagstaff Police Department,local_police,AZ,7
2828,Flathead County Sheriff's Office,sheriff,MT,3
1950,Flatwoods Police Department,local_police,KY,2
3336,Fleming County Sheriff's Office,sheriff,KY,1
2244,Fletcher Police Department,local_police,NC,1
2122,Flint Police Department,local_police,MI,3
91,Florence County Sheriff's Office,sheriff,SC,6
1480,Florence Police Department,local_police,AL,3
10785,Florence Police Department,local_police,SC,1
3640,Floresville Police Department,local_police,TX,1
2199,Florida City Police Department,local_police,FL,1
3528,Florida Department of Financial Services,state_other,FL,1
3546,Florida Department of Law Enforcement Special Operations Team,state_police,FL,1
585,Florida Highway Patrol,state_police,FL,12
1620,Florissant Police Department,local_police,MO,1
3508,Flossmoor Police Department,local_police,IL,1
10949,Flowood Police Department,local_police,MS,1
2174,Floyd County Police Department,local_police,GA,2
10953,Floyd County Sheriff's Office,sheriff,GA,1
3354,Floyd County Sheriff's Office,sheriff,VA,1
10963,Fluvanna County Sheriff's Office,sheriff,VA,1
2008,Foard County Sheriff's Office,sheriff,TX,1
10978,Fond Du Lac County Sheriff's Office,sheriff,WI,1
45,Fontana Police Department,local_police,CA,15
3065,Ford County Sheriff's Office,sheriff,KS,2
2021,Forest County Sheriff's Office,sheriff,WI,1
3327,Forest Hill Police Department,local_police,TX,1
3621,Forest Hills Police Department,local_police,PA,1
3313,Forest Lake Police Department,local_police,MN,1
1942,Forest Park Police Department,local_police,GA,2
1643,Forest Park Police Department,local_police,IL,2
1516,Forks Police Department,local_police,WA,1
1564,Forks Township Police Department,local_police,PA,1
1040,Forney Police Department,local_police,TX,1
2726,Forrest City Police Department,local_police,AR,1
3516,Forrest County Sheriff's Office,sheriff,MS,1
1606,Forsyth County Sheriff's Department,sheriff,GA,7
2772,Forsyth County Sheriff's Department,sheriff,NC,4
3242,Fort Belknap Tribal Police Department,other,MT,1
3372,Fort Bend County Sheriff's Office,sheriff,TX,2
655,Fort Collins Police Department,local_police,CO,7
2877,Fort Dodge Police Department,local_police,IA,1
11082,Fort Hall Tribal Police Department,local_police,ID,2
534,Fort Lauderdale Police Department,local_police,FL,7
11103,Fort Lee Police,local_police,NJ,2
3096,Fort Lupton Police Department,local_police,CO,1
1349,Fort Madison Police Department,local_police,IA,2
2201,Fort Morgan Police Department,local_police,CO,1
2735,Fort Myers Police Department,local_police,FL,4
930,Fort Pierce Police Department,local_police,FL,5
2312,Fort Smith Police Department,local_police,AR,2
1319,Fort Walton Beach Police Department,local_police,FL,1
582,Fort Wayne Police Department,local_police,IN,11
28837,Fort Worth Fire Department,local_other,TX,1
116,Fort Worth Police Department,local_police,TX,27
2463,Fountain Inn Police Department,local_police,SC,1
813,Fountain Police Department,local_police,CO,5
555,Fountain Valley Police Department,local_police,CA,1
2194,Fox Crossing Police Department,local_police,WI,3
11209,Fox Lake Police Department,local_police,IL,1
2600,Fox Valley Police Department,local_police,WI,1
3343,Frankfort Police Department,local_police,KY,1
2181,Franklin County Sheriff's Department,sheriff,GA,1
1218,Franklin County Sheriff's Department,sheriff,IL,1
1645,Franklin County Sheriff's Department,sheriff,IN,1
278,Franklin County Sheriff's Department,sheriff,MO,2
1510,Franklin County Sheriff's Department,sheriff,PA,1
1455,Franklin County Sheriff's Department,sheriff,VT,1
3051,Franklin County Sheriff's Office,sheriff,AR,1
11253,Franklin County Sheriff's Office,sheriff,IA,1
3287,Franklin County Sheriff's Office,sheriff,KY,1
11257,Franklin County Sheriff's Office,sheriff,ME,1
11259,Franklin County Sheriff's Office,sheriff,NC,1
2183,Franklin County Sheriff's Office,sheriff,OH,8
1429,Franklin County Sheriff's Office,sheriff,TN,2
2632,Franklin County Sheriff's Office,sheriff,WA,1
996,Franklin Parish Sheriff's Office,sheriff,LA,1
620,Franklin Police Department,local_police,NC,1
11280,Franklin Police Department,local_police,NH,1
11282,Franklin Police Department,local_police,TN,1
3217,Franklin Police Department,local_police,WI,1
3082,Franklin Township Police Department,local_police,NJ,1
1216,Franklin Township Police (Somerset Co.),local_police,NJ,1
2436,Frederick County Sheriff's Office,sheriff,MD,3
78,Frederick County Sheriff's Office,sheriff,VA,1
11316,Frederick Police Department,local_police,CO,1
881,Frederick Police Department,local_police,MD,2
1183,Fredericksburg Police Department,local_police,VA,2
2358,Fredonia Police Department,local_police,NY,1
246,Freeport Police Department,local_police,TX,1
2415,Freestone County Sheriff's Office,sheriff,TX,2
120,Fremont Police Department,local_police,CA,9
3102,Fremont Police Department,local_police,NE,1
598,Fresno County Sheriff's Office,sheriff,CA,10
700,Fresno Police Department,local_police,CA,26
938,Fridley Police Department,local_police,MN,1
1545,Friendswood Police Department,local_police,TX,1
11398,Frisco Police Department,local_police,TX,1
2866,Fruita Police Department,local_police,CO,1
11416,Fryeburg Police Department,local_police,ME,1
2196,Fullerton Police Department,local_police,CA,6
1339,Fulshear Police Department,local_police,TX,2
11423,Fulton County Police Department,local_police,GA,1
2933,Fulton County Sheriff's Department,sheriff,IL,2
2998,Fulton County Sheriff's Office,sheriff,GA,1
11427,Fulton County Sheriff's Office,sheriff,IN,1
1611,Fulton Police Department,local_police,KY,1
2694,Fulton Police Department,local_police,MO,1
2319,Gadsden County Sheriff's Department,sheriff,FL,1
1587,Gadsden Police Department,local_police,AL,3
11454,Gahanna Police Department,local_police,OH,1
2705,Gaines County Sheriff's Office,sheriff,TX,1
1181,Gainesville Police Department,local_police,FL,1
2375,Gainesville Police Department,local_police,GA,3
2999,Gaithersburg Police Department,local_police,MD,1
3221,Gallatin County Sheriff's Office,sheriff,KY,1
1743,Gallatin County Sheriff's Office,sheriff,MT,2
1214,Gallatin Police Department,local_police,TN,2
11487,Gallia County Sheriff's Office,sheriff,OH,1
1378,Gallup Police Department,local_police,NM,1
2709,Galveston County Sheriff's Office,sheriff,TX,1
2222,Galveston Police Department,local_police,TX,3
1661,Gardena Police Department,local_police,CA,3
1466,Garden City Police Department,local_police,ID,2
1904,Garden City Police Department,local_police,KS,1
3059,Garden City Police Department,local_police,MI,2
11518,Gardendale Police Department,local_police,AL,1
2085,Garden Grove Police Department,local_police,CA,4
429,Gardner Police Department,local_police,KS,1
335,Garfield County Sheriff's Office,sheriff,CO,1
3570,Garfield County Sheriff’s Office,sheriff,OK,1
11526,Garfield Heights Police Department,local_police,OH,1
455,Garland Police Department,local_police,TX,7
1919,Gary Police Department,local_police,IN,7
58,Gaston County Police Department,local_police,NC,5
317,Gastonia Police Department,local_police,NC,6
1143,Gautier Police Department,local_police,MS,1
3229,Geary Police Department,local_police,OK,1
3294,Genesee County Sheriff's Office,sheriff,MI,2
2146,Genesse County Sheriff's Department,sheriff,NY,1
11611,Geneva County Sheriff's Office,sheriff,AL,1
1017,Geneva Police Department,local_police,WI,1
39,George County Sheriff's Department,sheriff,MS,4
2650,Georgetown County Sheriff's Office,sheriff,SC,1
3085,Georgetown Police Department,local_police,KY,1
3514,Georgetown Police Department,local_police,SC,1
2744,Georgetown Police Department,local_police,TX,1
11670,Georgia Department of Corrections,state_other,GA,1
11673,Georgia Department of Public Safety,state_police,GA,1
11725,Georgia State Patrol,state_police,GA,4
1038,Georgia State Police,state_police,GA,23
1882,Georgia Tech Campus Police Department,local_other,GA,1
2811,Germantown Police Department,local_police,TN,1
11744,Germantown Police Department,local_police,WI,1
916,Gibson County Sheriff's Office,sheriff,TN,2
2849,Giddings Police Department,local_police,TX,1
11780,Gila River Tribal Police Department,local_police,AZ,1
710,Gilbert Police Department,local_police,AZ,5
1999,Gilbert Police Department,local_police,MN,1
3557,Giles County Sheriff's Office,sheriff,VA,1
11792,Gilford Police Department,local_police,NH,1
2947,Gillette Police Department,local_police,WY,4
973,Gilroy Police Department,local_police,CA,2
1918,Girard Police Department,local_police,OH,1
2178,Glade Spring Police Department,local_police,VA,1
1518,Gladewater Police Department,local_police,TX,1
1533,Gladstone Police Department,local_police,MO,3
62,Glendale Police Department,local_police,AZ,19
3417,Glendale Police Department,local_police,CA,1
2952,Glendale Police Department,local_police,CO,1
2574,Glendora Police Department,local_police,CA,1
11889,Glenn Heights Police Department,local_police,TX,1
3053,Glenpool Police Department,local_police,OK,1
1823,Glenville Police Department,local_police,NY,1
2686,Glenwood Springs Police Department,local_police,CO,2
2673,Globe Police Department,local_police,AZ,1
2412,Gloucester County Sheriff's Office,sheriff,NJ,1
11927,Goddard Police Department,local_police,KS,1
2037,Gooding County Sheriff's Office,sheriff,ID,2
2036,Gooding Police Department,local_police,ID,1
3454,Goodwell Police Department,local_police,OK,1
3622,Goodyear Police Department,local_police,AZ,4
3424,Gordon County Sheriff's Office,sheriff,GA,3
2489,Gorham Police Department,local_police,ME,1
1711,Goshen Police Department,local_police,IN,1
3181,Grady County Sheriff's Office,sheriff,GA,1
1642,Grafton Police Department,local_police,WV,1
3474,Graham County Sheriff's Office,sheriff,AZ,1
3156,Graham County Sheriff's Office,sheriff,NC,1
2701,Graham Police Department,local_police,NC,1
12055,Graham Police Department,local_police,TX,1
2235,Grand Forks Police Department,local_police,ND,1
12081,Grand Haven Department of Public Safety,local_police,MI,1
2428,Grand Island Police Department,local_police,NE,2
499,Grand Junction Police Department,local_police,CO,6
1664,Grand Prairie Police Department,local_police,TX,6
1732,Grand Rapids Police Department,local_police,MI,3
12101,Grand Rapids Police Department,local_police,WI,1
2230,Grandview Police Department,local_police,MO,2
2769,Granite County Sheriff's Department,sheriff,MT,1
12133,Granite Quarry Police Department,local_police,NC,1
3008,Grant County Sheriff's Department,sheriff,IN,2
1863,Grant County Sheriff's Department,sheriff,WI,1
781,Grant County Sheriff's Office,sheriff,OK,1
3485,Grant County Sheriff's Office,sheriff,WV,1
1486,Grants Pass Police Department,local_police,OR,4
3206,Grantsville Police Department,local_police,UT,1
3360,Granville County Sheriff's Office,sheriff,NC,1
518,Grapevine Police Department,local_police,TX,1
12181,Graves County Sheriff's Office,sheriff,KY,1
12186,Gray County Sheriff's Office,sheriff,TX,2
961,Grayson County Sheriff's Office,sheriff,KY,2
1879,Great Falls Police Department,local_police,MT,5
541,Greece Police Department,local_police,NY,2
593,Greeley Police Department,local_police,CO,12
371,Green Bay Police Department,local_police,WI,4
1227,Greenbelt Police Department,local_police,MD,1
669,Green County Sheriff's Department,sheriff,WI,1
2154,Greene County Sheriff,sheriff,MO,2
1854,Greene County Sheriff's Department,sheriff,GA,1
12280,Greene County Sheriff's Office,sheriff,AL,1
12281,Greene County Sheriff's Office,sheriff,AR,1
12286,Greene County Sheriff's Office,sheriff,NC,1
12290,Greene County Sheriff's Office,sheriff,TN,1
2449,Greeneville Police Department,local_police,TN,3
3525,Greenfield Police Department,local_police,IN,1
1381,Greenfield Police Department,local_police,NH,1
694,Greenfield Police Department,local_police,WI,2
3115,Green Forest Police Department,local_police,AR,1
174,Greenlee County Sheriff's Office,sheriff,AZ,1
1228,Greensboro Police Department,local_police,NC,10
2429,Greensburg Police Department,local_police,PA,1
449,Greensville County Sheriff's Office,sheriff,VA,1
2552,Green Township Police Department,local_police,OH,1
395,Greenville County Sheriff's Department,sheriff,SC,26
2812,Greenville Police Department,local_police,GA,1
1619,Greenville Police Department,local_police,MS,2
706,Greenville Police Department,local_police,NC,5
2804,Greenville Police Department,local_police,SC,3
3353,Greenville Police Department,local_police,TX,1
1560,Greenwood Police Department,local_police,IN,2
2831,Greenwood Police Department,local_police,SC,1
2584,Gregg County Sheriff's Office,sheriff,TX,1
2228,Grenada County Sheriff's Department,sheriff,MS,1
1271,Gresham Police Department,local_police,OR,5
1252,Gretna Police Department,local_police,LA,1
12382,Gridley Police Department,local_police,CA,1
1811,Grover Beach Police Department,local_police,CA,2
12424,Groves Police Department,local_police,TX,1
3569,Grundy County Sheriff's Office,sheriff,TN,1
1197,Grundy Police Department,local_police,VA,1
3195,Guadalupe County Sheriff's Office,sheriff,TX,3
3202,Guadalupe Police Department,local_police,CA,1
2171,Guernsey County Sheriff's Office,sheriff,OH,2
3501,Guernsey County Sheriff’s Office,sheriff,OH,1
2599,Guilford County Sheriff's Office,sheriff,NC,3
2438,Gulf County Sheriff's Office,sheriff,FL,1
392,Gulfport Police Department,local_police,MS,9
3273,Gunnison Police Department,local_police,CO,1
2190,Gurnee Police Department,local_police,IL,1
3559,Guthrie Police Department,local_police,OK,1
3470,Guymon Police Department,local_police,OK,2
460,Gwinnett County Police Department,local_police,GA,13
12469,Gwinnett County Sheriff's Office,sheriff,GA,1
367,Habersham County Sheriff's Department,sheriff,GA,4
540,Hackensack Police Department,local_police,NJ,2
12479,Haddon Township Police,local_police,NJ,1
3317,Hagan Police Department,local_police,GA,1
1267,Hallandale Beach Police Department,local_police,FL,2
865,Hall County Sheriff's Department,sheriff,GA,6
2604,Hamblen County Sheriff's Department,sheriff,TN,1
12540,Hamburg Town Police Department,local_police,NY,1
3466,Hamilton County Sheriff's Office,sheriff,FL,2
750,Hamilton County Sheriff's Office,sheriff,TN,9
1985,Hamilton Police Department,local_police,AL,1
12568,Hamilton Police Department,local_police,MT,1
571,Hamilton Police Department,local_police,NJ,1
1412,Hamilton Police Department,local_police,OH,3
12571,Hamilton Township Police,local_police,NJ,1
3094,Hamilton Township Police Department,local_police,OH,1
12592,Hampden Township Police Department,local_police,PA,1
1578,Hampshire County Sheriff's Office,sheriff,WV,1
1570,Hampton Police Department,local_police,GA,1
2542,Hanceville Police Department,local_police,AL,1
3497,Hancock County Sheriff's Office,sheriff,ME,1
2472,Hancock County Sheriff's Office,sheriff,MS,3
3513,Hancock County Sheriff’s Office,sheriff,IL,1
1965,Hanford Police Department,local_police,CA,1
12648,Hanover Borough Police Department,local_police,PA,1
3395,Hanson County Sheriff's Office,sheriff,SD,1
12673,Haralson County Sheriff's Office,sheriff,GA,1
885,Harbor Police Department,local_police,CA,2
12678,Hardee County Sheriff's Office,sheriff,FL,1
1317,Hardeeville Police Department,local_police,SC,3
3582,Hardeman County Sheriff's Office,sheriff,TX,1
3304,Hardin County Sheriff's Office,sheriff,IA,1
2125,Hardin County Sheriff's Office,sheriff,KY,1
12686,Hardin County Sheriff's Office,sheriff,TN,1
2595,Hardin County Sheriff's Office,sheriff,TX,1
1719,Hardy County Sheriff's Department,sheriff,WV,2
1090,Harford County Sheriff's Office,sheriff,MD,4
12703,Harker Heights Police Department,local_police,TX,1
12708,Harlan Police Department,local_police,KY,1
915,Harnett County Sheriff's Department,sheriff,NC,3
12726,Harper County Sheriff's Office,sheriff,KS,1
3638,Harper County Sheriff's Office,sheriff,OK,1
1398,Harrisburg Police Department,local_police,PA,7
1129,Harris County Constable's Office,local_police,TX,12
160,Harris County Sheriff's Office,sheriff,TX,45
799,Harrisonburg Police Department,local_police,VA,2
28834,Harrison County Board of Supervisors Patrol,local_other,MS,1
1600,Harrison County Sheriff's Department,sheriff,IN,2
1963,Harrison County Sheriff's Department,sheriff,MS,4
2041,Harrison County Sheriff's Department,sheriff,TX,3
2152,Harrison County Sheriff's Department,sheriff,WV,1
3148,Harrison Police Department,local_police,AR,1
2538,Hartford Police Department,local_police,CT,3
3192,Hartford Police Department,local_police,VT,1
12818,Harvard Police Department,local_police,IL,1
1136,Harvey County Sheriff's Department,sheriff,KS,1
487,Harvey Police Department,local_police,IL,1
12832,Haskell County Sheriff's Office,sheriff,KS,1
2303,Hastings Police Department,local_police,MN,1
1541,Hattiesburg Police Department,local_police,MS,3
633,Haverhill Police Department,local_police,NH,1
28842,Hawai'i County Police Department,local_police,HI,1
1092,Hawaii County Sheriff's Department,sheriff,HI,2
1077,Hawaii Police Department,local_police,HI,11
1396,Hawkins County Sheriff's Office,sheriff,TN,3
3252,Hawkins Police Department,local_police,TX,1
3129,Hawthorne Police Department,local_police,CA,1
28801,Hayden Police Department,local_police,AL,1
1966,Hays County Sheriff's Department,sheriff,TX,5
1453,Hays Police Department,local_police,KS,1
12920,Haysville Police Department,local_police,KS,1
1432,Hayward Police Department,local_police,CA,6
731,Haywood County Sheriff's Office,sheriff,NC,3
967,Healdton Police Department,local_police,OK,1
2892,Heard County Sheriff's Office,sheriff,GA,1
12982,Helena Police Department,local_police,MT,1
2148,Helena-West Helena Police Department,local_police,AR,2
12993,Helper Police Department,local_police,UT,1
713,Hemet Police Department,local_police,CA,9
3352,Hemingway Police Department,local_police,SC,1
12999,Hempstead County Sheriff's Office,sheriff,AR,1
1607,Henderson County Sheriff's Department,sheriff,TN,3
1235,Henderson County Sheriff's Office,sheriff,NC,3
1097,Henderson County Sheriff's Office,sheriff,TX,1
2070,Henderson Police Department,local_police,NC,1
629,Henderson Police Department,local_police,NV,12
1972,Hendersonville Police Department,local_police,NC,1
749,Hendersonville Police Department,local_police,TN,1
1546,Hendricks County Sheriff's Department,sheriff,IN,1
2381,Hennepin County Sheriff's Department,sheriff,MN,1
3261,Henrico County Police Department,local_police,VA,3
2577,Henrico County Sheriff's Department,sheriff,VA,2
1298,Henry County Police Department,local_police,GA,4
1261,Henry County Sheriff's Department,sheriff,GA,3
2453,Henry County Sheriff's Department,sheriff,IN,2
1762,Henry County Sheriff's Office,sheriff,AL,2
13036,Henry County Sheriff's Office,sheriff,IL,1
1976,Henry County Sheriff's Office,sheriff,VA,2
2476,Hermantown Police Department,local_police,MN,1
991,Hernando County Sheriff's Department,sheriff,FL,10
2923,Herriman Police Department,local_police,UT,2
2424,Hertford County Sheriff's Office,sheriff,NC,1
2259,Hesperia Police Department,local_police,CA,1
3432,Hettinger County Sheriff's Office,sheriff,ND,1
1899,Hialeah Police Department,local_police,FL,5
3288,Hickory County Sheriff's Office,sheriff,MO,1
1641,Hickory Police Department,local_police,NC,2
308,Hidalgo County Sheriff's Office,sheriff,TX,6
3518,Highland County Sheriff's Office,sheriff,OH,1
2270,Highland Police Department,local_police,CA,1
2695,Highlands County Sheriff's Department,sheriff,FL,8
2185,High Point Police Department,local_police,NC,3
3332,Hill County Sheriff's Department,sheriff,TX,2
1295,Hillsboro Police Department,local_police,OR,7
747,Hillsborough County Sheriff's Office,sheriff,FL,19
3230,Hillsborough Township Police Department,local_police,NJ,1
3334,Hillsdale County Sheriff's Office,sheriff,MI,1
3377,Hinds County Sheriff's Office,sheriff,MS,1
13222,Hitchcock Police Department,local_police,TX,1
592,Hobbs Police Department,local_police,NM,5
3284,Hocking College Police Department,local_other,OH,1
2793,Hogansville Police Department,local_police,GA,1
890,Hohenwald Police Department,local_police,TN,1
13247,Hoke County Sheriff's Office,sheriff,NC,1
2158,Holland Department of Public Safety,local_police,MI,1
13288,Holly Hill Police Department,local_police,FL,1
3139,Holly Springs Police Department,local_police,GA,1
13294,Holly Springs Police Department,local_police,NC,1
3386,Hollywood Police Department,local_police,AL,1
1293,Hollywood Police Department,local_police,FL,4
1219,Holmes County Sheriff's Office,sheriff,FL,2
2995,Holyoke Police Department,local_police,CO,1
1010,Homedale Police Department,local_police,ID,1
343,Homeland Security,local_police,NC,2
653,Homestead Police Department,local_police,FL,4
516,Homewood Police Department,local_police,AL,4
1346,Honolulu Police Department,local_police,HI,28
13355,Hood County Sheriff's Office,sheriff,TX,1
3448,Hooker Police Department,local_police,OK,1
766,Hoopa Valley Tribal Police,local_police,CA,1
610,Hoover Police Department,local_police,AL,2
1178,Hopewell Police Department,local_police,VA,4
2499,Hopkins County Sheriff's Office,sheriff,TX,1
3247,Hopkinsville Police Department,local_police,KY,1
2010,Horn Lake Police Department,local_police,MS,3
673,Horry County Police Department,local_police,SC,6
3034,Hot Spring County Sheriff's Office,sheriff,AR,1
13426,Hot Springs County Sheriff's Office,sheriff,WY,1
13431,Hot Springs Village Police Department,local_police,AR,1
679,Houma Police Department,local_police,LA,5
3283,Houston County Sheriff's Office,sheriff,AL,2
1797,Houston County Sheriff's Office,sheriff,GA,5
102,Houston Police Department,local_police,TX,88
843,Howard County Police Department,local_police,MD,4
2609,Howell Township Police Department,local_police,NJ,1
1650,Howland Township Police Department,local_police,OH,1
2355,Hualapai Nation Police Department,local_police,AZ,1
13497,Hubbard Township Police Department,local_police,OH,1
